CDS-chr,CDS-start,CDS-end,CDS-Ensembl_ID,CDS-UCSC_ID,CDS-UCSC_index,CDS-strand,CDS-gene_name,CDS-exon_unique_id,CDS-ORF-frame
chr1,91861849,91861962,ENST00000370425,uc001doa.4,36,-,HFM1,uc001doa.4-36,2.0
chr1,91866568,91866639,ENST00000370425,uc001doa.4,37,-,HFM1,uc001doa.4-37,2.0
chr1,93297671,93297674,ENST00000370321,uc001doz.3,0,+,RPL5,uc001doz.3-0,0.0
chr1,93298945,93299015,ENST00000370321,uc001doz.3,1,+,RPL5,uc001doz.3-1,1.0
chr1,93299101,93299217,ENST00000370321,uc001doz.3,2,+,RPL5,uc001doz.3-2,2.0
chr1,93300335,93300470,ENST00000370321,uc001doz.3,3,+,RPL5,uc001doz.3-3,0.0
chr1,93301746,93301949,ENST00000370321,uc001doz.3,4,+,RPL5,uc001doz.3-4,2.0
chr1,93303012,93303190,ENST00000370321,uc001doz.3,5,+,RPL5,uc001doz.3-5,1.0
chr1,93306107,93306196,ENST00000370321,uc001doz.3,6,+,RPL5,uc001doz.3-6,2.0
chr1,93307322,93307422,ENST00000370321,uc001doz.3,7,+,RPL5,uc001doz.3-7,1.0
chr1,115251155,115251275,ENST00000369535,uc009wgu.3,2,-,NRAS,uc009wgu.3-2,0.0
chr1,115252189,115252349,ENST00000369535,uc009wgu.3,3,-,NRAS,uc009wgu.3-3,1.0
chr1,115256420,115256599,ENST00000369535,uc009wgu.3,4,-,NRAS,uc009wgu.3-4,2.0
chr1,115258670,115258781,ENST00000369535,uc009wgu.3,5,-,NRAS,uc009wgu.3-5,0.0
chr1,120457928,120459317,ENST00000256646,uc001eik.3,0,-,NOTCH2,uc001eik.3-0,0.0
chr1,120460287,120460385,ENST00000256646,uc001eik.3,1,-,NOTCH2,uc001eik.3-1,2.0
chr1,120461028,120461176,ENST00000256646,uc001eik.3,2,-,NOTCH2,uc001eik.3-2,1.0
chr1,120461934,120462236,ENST00000256646,uc001eik.3,3,-,NOTCH2,uc001eik.3-3,2.0
chr1,120462851,120463020,ENST00000256646,uc001eik.3,4,-,NOTCH2,uc001eik.3-4,1.0
chr1,120464335,120464432,ENST00000256646,uc001eik.3,5,-,NOTCH2,uc001eik.3-5,1.0
chr1,120464858,120465069,ENST00000256646,uc001eik.3,6,-,NOTCH2,uc001eik.3-6,1.0
chr1,120465258,120465401,ENST00000256646,uc001eik.3,7,-,NOTCH2,uc001eik.3-7,2.0
chr1,120466259,120466607,ENST00000256646,uc001eik.3,8,-,NOTCH2,uc001eik.3-8,0.0
chr1,120467927,120468433,ENST00000256646,uc001eik.3,9,-,NOTCH2,uc001eik.3-9,2.0
chr1,120469121,120469234,ENST00000256646,uc001eik.3,10,-,NOTCH2,uc001eik.3-10,2.0
chr1,120471598,120471835,ENST00000256646,uc001eik.3,11,-,NOTCH2,uc001eik.3-11,0.0
chr1,120478094,120478227,ENST00000256646,uc001eik.3,12,-,NOTCH2,uc001eik.3-12,1.0
chr1,120479904,120480089,ENST00000256646,uc001eik.3,13,-,NOTCH2,uc001eik.3-13,2.0
chr1,120480479,120480633,ENST00000256646,uc001eik.3,14,-,NOTCH2,uc001eik.3-14,1.0
chr1,120483177,120483379,ENST00000256646,uc001eik.3,15,-,NOTCH2,uc001eik.3-15,1.0
chr1,120484148,120484377,ENST00000256646,uc001eik.3,16,-,NOTCH2,uc001eik.3-16,1.0
chr1,120491036,120491189,ENST00000256646,uc001eik.3,17,-,NOTCH2,uc001eik.3-17,0.0
chr1,120491629,120491749,ENST00000256646,uc001eik.3,18,-,NOTCH2,uc001eik.3-18,0.0
chr1,120493346,120493460,ENST00000256646,uc001eik.3,19,-,NOTCH2,uc001eik.3-19,0.0
chr1,120496165,120496311,ENST00000256646,uc001eik.3,20,-,NOTCH2,uc001eik.3-20,2.0
chr1,120497662,120497855,ENST00000256646,uc001eik.3,21,-,NOTCH2,uc001eik.3-21,1.0
chr1,120502014,120502125,ENST00000256646,uc001eik.3,22,-,NOTCH2,uc001eik.3-22,0.0
chr1,120506196,120506430,ENST00000256646,uc001eik.3,23,-,NOTCH2,uc001eik.3-23,0.0
chr1,120508075,120508189,ENST00000256646,uc001eik.3,24,-,NOTCH2,uc001eik.3-24,0.0
chr1,120508998,120509112,ENST00000256646,uc001eik.3,25,-,NOTCH2,uc001eik.3-25,0.0
chr1,120510055,120510244,ENST00000256646,uc001eik.3,26,-,NOTCH2,uc001eik.3-26,0.0
chr1,120510699,120510855,ENST00000256646,uc001eik.3,27,-,NOTCH2,uc001eik.3-27,0.0
chr1,120512133,120512367,ENST00000256646,uc001eik.3,28,-,NOTCH2,uc001eik.3-28,0.0
chr1,120529582,120529705,ENST00000256646,uc001eik.3,29,-,NOTCH2,uc001eik.3-29,0.0
chr1,120539619,120539955,ENST00000256646,uc001eik.3,30,-,NOTCH2,uc001eik.3-30,0.0
chr1,120547951,120548211,ENST00000256646,uc001eik.3,31,-,NOTCH2,uc001eik.3-31,2.0
chr1,120572528,120572610,ENST00000256646,uc001eik.3,32,-,NOTCH2,uc001eik.3-32,1.0
chr1,120611947,120612020,ENST00000256646,uc001eik.3,33,-,NOTCH2,uc001eik.3-33,1.0
chr1,155233008,155233191,ENST00000368361,uc001fjw.3,0,-,CLK2,uc001fjw.3-0,0.0
chr1,155233740,155233831,ENST00000368361,uc001fjw.3,1,-,CLK2,uc001fjw.3-1,1.0
chr1,155234011,155234091,ENST00000368361,uc001fjw.3,2,-,CLK2,uc001fjw.3-2,2.0
chr1,155234258,155234341,ENST00000368361,uc001fjw.3,3,-,CLK2,uc001fjw.3-3,2.0
chr1,155234435,155234565,ENST00000368361,uc001fjw.3,4,-,CLK2,uc001fjw.3-4,1.0
chr1,155235650,155235745,ENST00000368361,uc001fjw.3,5,-,CLK2,uc001fjw.3-5,2.0
chr1,155236519,155236686,ENST00000368361,uc001fjw.3,6,-,CLK2,uc001fjw.3-6,2.0
chr1,155237800,155237917,ENST00000368361,uc001fjw.3,7,-,CLK2,uc001fjw.3-7,0.0
chr1,155238083,155238150,ENST00000368361,uc001fjw.3,8,-,CLK2,uc001fjw.3-8,1.0
chr1,155238498,155238583,ENST00000368361,uc001fjw.3,9,-,CLK2,uc001fjw.3-9,1.0
chr1,155239278,155239507,ENST00000368361,uc001fjw.3,10,-,CLK2,uc001fjw.3-10,1.0
chr1,155240598,155240768,ENST00000368361,uc001fjw.3,11,-,CLK2,uc001fjw.3-11,2.0
chr1,156810664,156810896,ENST00000368195,uc010pht.2,0,-,INSRR,uc010pht.2-0,1.0
chr1,156811185,156811320,ENST00000368195,uc010pht.2,1,-,INSRR,uc010pht.2-1,0.0
chr1,156811456,156811586,ENST00000368195,uc010pht.2,2,-,INSRR,uc010pht.2-2,1.0
chr1,156811903,156812063,ENST00000368195,uc010pht.2,3,-,INSRR,uc010pht.2-3,1.0
chr1,156812189,156812300,ENST00000368195,uc010pht.2,4,-,INSRR,uc010pht.2-4,0.0
chr1,156812795,156813025,ENST00000368195,uc010pht.2,5,-,INSRR,uc010pht.2-5,2.0
chr1,156813218,156813271,ENST00000368195,uc010pht.2,6,-,INSRR,uc010pht.2-6,2.0
chr1,156813966,156814072,ENST00000368195,uc010pht.2,7,-,INSRR,uc010pht.2-7,1.0
chr1,156814253,156814416,ENST00000368195,uc010pht.2,8,-,INSRR,uc010pht.2-8,1.0
chr1,156814498,156814635,ENST00000368195,uc010pht.2,9,-,INSRR,uc010pht.2-9,2.0
chr1,156814867,156815088,ENST00000368195,uc010pht.2,10,-,INSRR,uc010pht.2-10,2.0
chr1,156815163,156815205,ENST00000368195,uc010pht.2,11,-,INSRR,uc010pht.2-11,0.0
chr1,156815410,156815606,ENST00000368195,uc010pht.2,12,-,INSRR,uc010pht.2-12,1.0
chr1,156815743,156815911,ENST00000368195,uc010pht.2,13,-,INSRR,uc010pht.2-13,0.0
chr1,156816310,156816549,ENST00000368195,uc010pht.2,14,-,INSRR,uc010pht.2-14,2.0
chr1,156818712,156818839,ENST00000368195,uc010pht.2,15,-,INSRR,uc010pht.2-15,1.0
chr1,156819037,156819252,ENST00000368195,uc010pht.2,16,-,INSRR,uc010pht.2-16,2.0
chr1,156821081,156821226,ENST00000368195,uc010pht.2,17,-,INSRR,uc010pht.2-17,1.0
chr1,156821437,156821580,ENST00000368195,uc010pht.2,18,-,INSRR,uc010pht.2-18,2.0
chr1,156821679,156821983,ENST00000368195,uc010pht.2,19,-,INSRR,uc010pht.2-19,1.0
chr1,156823543,156824095,ENST00000368195,uc010pht.2,20,-,INSRR,uc010pht.2-20,0.0
chr1,156828328,156828413,ENST00000368195,uc010pht.2,21,-,INSRR,uc010pht.2-21,1.0
chr1,158581053,158581179,ENST00000368147,uc001fst.1,0,-,SPTA1,uc001fst.1-0,0.0
chr1,158582606,158582751,ENST00000368147,uc001fst.1,1,-,SPTA1,uc001fst.1-1,1.0
chr1,158583510,158583657,ENST00000368147,uc001fst.1,2,-,SPTA1,uc001fst.1-2,0.0
chr1,158584042,158584096,ENST00000368147,uc001fst.1,3,-,SPTA1,uc001fst.1-3,0.0
chr1,158585005,158585193,ENST00000368147,uc001fst.1,4,-,SPTA1,uc001fst.1-4,2.0
chr1,158587326,158587378,ENST00000368147,uc001fst.1,5,-,SPTA1,uc001fst.1-5,1.0
chr1,158587828,158587846,ENST00000368147,uc001fst.1,6,-,SPTA1,uc001fst.1-6,0.0
chr1,158589011,158589124,ENST00000368147,uc001fst.1,7,-,SPTA1,uc001fst.1-7,2.0
chr1,158589959,158590256,ENST00000368147,uc001fst.1,8,-,SPTA1,uc001fst.1-8,0.0
chr1,158592772,158592982,ENST00000368147,uc001fst.1,9,-,SPTA1,uc001fst.1-9,0.0
chr1,158595935,158596012,ENST00000368147,uc001fst.1,10,-,SPTA1,uc001fst.1-10,2.0
chr1,158596628,158596797,ENST00000368147,uc001fst.1,11,-,SPTA1,uc001fst.1-11,1.0
chr1,158597414,158597513,ENST00000368147,uc001fst.1,12,-,SPTA1,uc001fst.1-12,0.0
chr1,158604332,158604465,ENST00000368147,uc001fst.1,13,-,SPTA1,uc001fst.1-13,1.0
chr1,158605702,158605824,ENST00000368147,uc001fst.1,14,-,SPTA1,uc001fst.1-14,2.0
chr1,158606430,158606551,ENST00000368147,uc001fst.1,15,-,SPTA1,uc001fst.1-15,1.0
chr1,158607822,158608031,ENST00000368147,uc001fst.1,16,-,SPTA1,uc001fst.1-16,2.0
chr1,158609371,158609476,ENST00000368147,uc001fst.1,17,-,SPTA1,uc001fst.1-17,0.0
chr1,158609659,158609797,ENST00000368147,uc001fst.1,18,-,SPTA1,uc001fst.1-18,0.0
chr1,158612200,158612332,ENST00000368147,uc001fst.1,19,-,SPTA1,uc001fst.1-19,0.0
chr1,158612603,158612766,ENST00000368147,uc001fst.1,20,-,SPTA1,uc001fst.1-20,1.0
chr1,158613111,158613215,ENST00000368147,uc001fst.1,21,-,SPTA1,uc001fst.1-21,2.0
chr1,158614042,158614186,ENST00000368147,uc001fst.1,22,-,SPTA1,uc001fst.1-22,0.0
chr1,158614977,158615175,ENST00000368147,uc001fst.1,23,-,SPTA1,uc001fst.1-23,0.0
chr1,158615284,158615384,ENST00000368147,uc001fst.1,24,-,SPTA1,uc001fst.1-24,1.0
chr1,158617328,158617510,ENST00000368147,uc001fst.1,25,-,SPTA1,uc001fst.1-25,2.0
chr1,158618298,158618443,ENST00000368147,uc001fst.1,26,-,SPTA1,uc001fst.1-26,1.0
chr1,158619645,158619737,ENST00000368147,uc001fst.1,27,-,SPTA1,uc001fst.1-27,2.0
chr1,158621156,158621258,ENST00000368147,uc001fst.1,28,-,SPTA1,uc001fst.1-28,0.0
chr1,158622256,158622443,ENST00000368147,uc001fst.1,29,-,SPTA1,uc001fst.1-29,1.0
chr1,158623063,158623215,ENST00000368147,uc001fst.1,30,-,SPTA1,uc001fst.1-30,2.0
chr1,158624400,158624538,ENST00000368147,uc001fst.1,31,-,SPTA1,uc001fst.1-31,0.0
chr1,158626353,158626446,ENST00000368147,uc001fst.1,32,-,SPTA1,uc001fst.1-32,0.0
chr1,158627266,158627484,ENST00000368147,uc001fst.1,33,-,SPTA1,uc001fst.1-33,2.0
chr1,158631076,158631199,ENST00000368147,uc001fst.1,34,-,SPTA1,uc001fst.1-34,0.0
chr1,158632491,158632735,ENST00000368147,uc001fst.1,35,-,SPTA1,uc001fst.1-35,1.0
chr1,158636105,158636287,ENST00000368147,uc001fst.1,36,-,SPTA1,uc001fst.1-36,2.0
chr1,158637647,158637852,ENST00000368147,uc001fst.1,37,-,SPTA1,uc001fst.1-37,1.0
chr1,158639197,158639353,ENST00000368147,uc001fst.1,38,-,SPTA1,uc001fst.1-38,0.0
chr1,158639498,158639576,ENST00000368147,uc001fst.1,39,-,SPTA1,uc001fst.1-39,0.0
chr1,158641132,158641243,ENST00000368147,uc001fst.1,40,-,SPTA1,uc001fst.1-40,0.0
chr1,158641848,158641986,ENST00000368147,uc001fst.1,41,-,SPTA1,uc001fst.1-41,0.0
chr1,158644118,158644220,ENST00000368147,uc001fst.1,42,-,SPTA1,uc001fst.1-42,0.0
chr1,158644329,158644465,ENST00000368147,uc001fst.1,43,-,SPTA1,uc001fst.1-43,1.0
chr1,158645930,158646085,ENST00000368147,uc001fst.1,44,-,SPTA1,uc001fst.1-44,2.0
chr1,158647479,158647624,ENST00000368147,uc001fst.1,45,-,SPTA1,uc001fst.1-45,1.0
chr1,158648190,158648324,ENST00000368147,uc001fst.1,46,-,SPTA1,uc001fst.1-46,2.0
chr1,158650372,158650519,ENST00000368147,uc001fst.1,47,-,SPTA1,uc001fst.1-47,0.0
chr1,158651316,158651457,ENST00000368147,uc001fst.1,48,-,SPTA1,uc001fst.1-48,0.0
chr1,158653160,158653286,ENST00000368147,uc001fst.1,49,-,SPTA1,uc001fst.1-49,0.0
chr1,158654897,158655137,ENST00000368147,uc001fst.1,50,-,SPTA1,uc001fst.1-50,0.0
chr1,158656283,158656307,ENST00000368147,uc001fst.1,51,-,SPTA1,uc001fst.1-51,0.0
chr1,163295841,163295964,ENST00000367900,uc001gcr.1,1,+,NUF2,uc001gcr.1-1,0.0
chr1,163297277,163297352,ENST00000367900,uc001gcr.1,2,+,NUF2,uc001gcr.1-2,0.0
chr1,163298017,163298094,ENST00000367900,uc001gcr.1,3,+,NUF2,uc001gcr.1-3,2.0
chr1,163298635,163298697,ENST00000367900,uc001gcr.1,4,+,NUF2,uc001gcr.1-4,2.0
chr1,163306540,163306638,ENST00000367900,uc001gcr.1,5,+,NUF2,uc001gcr.1-5,2.0
chr1,163307809,163307883,ENST00000367900,uc001gcr.1,6,+,NUF2,uc001gcr.1-6,2.0
chr1,163309170,163309267,ENST00000367900,uc001gcr.1,7,+,NUF2,uc001gcr.1-7,1.0
chr1,163310153,163310216,ENST00000367900,uc001gcr.1,8,+,NUF2,uc001gcr.1-8,0.0
chr1,163313522,163313660,ENST00000367900,uc001gcr.1,9,+,NUF2,uc001gcr.1-9,0.0
chr1,163315467,163315608,ENST00000367900,uc001gcr.1,10,+,NUF2,uc001gcr.1-10,0.0
chr1,163317552,163317728,ENST00000367900,uc001gcr.1,11,+,NUF2,uc001gcr.1-11,2.0
chr1,163318734,163318870,ENST00000367900,uc001gcr.1,12,+,NUF2,uc001gcr.1-12,1.0
chr1,163325124,163325259,ENST00000367900,uc001gcr.1,13,+,NUF2,uc001gcr.1-13,0.0
chr1,182811701,182811812,ENST00000367549,uc001gpr.3,1,+,DHX9,uc001gpr.3-1,0.0
chr1,182812428,182812569,ENST00000367549,uc001gpr.3,2,+,DHX9,uc001gpr.3-2,0.0
chr1,182821367,182821479,ENST00000367549,uc001gpr.3,3,+,DHX9,uc001gpr.3-3,1.0
chr1,182822440,182822553,ENST00000367549,uc001gpr.3,4,+,DHX9,uc001gpr.3-4,2.0
chr1,182823164,182823313,ENST00000367549,uc001gpr.3,5,+,DHX9,uc001gpr.3-5,2.0
chr1,182825666,182825713,ENST00000367549,uc001gpr.3,6,+,DHX9,uc001gpr.3-6,2.0
chr1,182827238,182827375,ENST00000367549,uc001gpr.3,7,+,DHX9,uc001gpr.3-7,2.0
chr1,182827685,182827775,ENST00000367549,uc001gpr.3,8,+,DHX9,uc001gpr.3-8,0.0
chr1,182827867,182828029,ENST00000367549,uc001gpr.3,9,+,DHX9,uc001gpr.3-9,0.0
chr1,182828174,182828252,ENST00000367549,uc001gpr.3,10,+,DHX9,uc001gpr.3-10,0.0
chr1,182829127,182829319,ENST00000367549,uc001gpr.3,11,+,DHX9,uc001gpr.3-11,0.0
chr1,182835578,182835720,ENST00000367549,uc001gpr.3,12,+,DHX9,uc001gpr.3-12,1.0
chr1,182836095,182836178,ENST00000367549,uc001gpr.3,13,+,DHX9,uc001gpr.3-13,2.0
chr1,182841471,182841628,ENST00000367549,uc001gpr.3,14,+,DHX9,uc001gpr.3-14,1.0
chr1,182843988,182844089,ENST00000367549,uc001gpr.3,15,+,DHX9,uc001gpr.3-15,2.0
chr1,182845184,182845398,ENST00000367549,uc001gpr.3,16,+,DHX9,uc001gpr.3-16,1.0
chr1,182845581,182845676,ENST00000367549,uc001gpr.3,17,+,DHX9,uc001gpr.3-17,2.0
chr1,182845964,182846038,ENST00000367549,uc001gpr.3,18,+,DHX9,uc001gpr.3-18,2.0
chr1,182847155,182847308,ENST00000367549,uc001gpr.3,19,+,DHX9,uc001gpr.3-19,0.0
chr1,182848384,182848545,ENST00000367549,uc001gpr.3,20,+,DHX9,uc001gpr.3-20,2.0
chr1,182849631,182849743,ENST00000367549,uc001gpr.3,21,+,DHX9,uc001gpr.3-21,1.0
chr1,182850398,182850560,ENST00000367549,uc001gpr.3,22,+,DHX9,uc001gpr.3-22,0.0
chr1,182850654,182850782,ENST00000367549,uc001gpr.3,23,+,DHX9,uc001gpr.3-23,2.0
chr1,182852273,182852503,ENST00000367549,uc001gpr.3,24,+,DHX9,uc001gpr.3-24,2.0
chr1,182852654,182852770,ENST00000367549,uc001gpr.3,25,+,DHX9,uc001gpr.3-25,2.0
chr1,182853747,182853948,ENST00000367549,uc001gpr.3,26,+,DHX9,uc001gpr.3-26,0.0
chr1,182856217,182856569,ENST00000367549,uc001gpr.3,27,+,DHX9,uc001gpr.3-27,1.0
chr1,206646570,206646657,ENST00000367120,uc001hdz.2,2,+,IKBKE,uc001hdz.2-2,0.0
chr1,206647673,206647814,ENST00000367120,uc001hdz.2,3,+,IKBKE,uc001hdz.2-3,0.0
chr1,206648207,206648337,ENST00000367120,uc001hdz.2,4,+,IKBKE,uc001hdz.2-4,1.0
chr1,206649523,206649705,ENST00000367120,uc001hdz.2,5,+,IKBKE,uc001hdz.2-5,2.0
chr1,206650020,206650181,ENST00000367120,uc001hdz.2,6,+,IKBKE,uc001hdz.2-6,2.0
chr1,206651091,206651202,ENST00000367120,uc001hdz.2,7,+,IKBKE,uc001hdz.2-7,0.0
chr1,206651502,206651682,ENST00000367120,uc001hdz.2,8,+,IKBKE,uc001hdz.2-8,0.0
chr1,206652285,206652476,ENST00000367120,uc001hdz.2,9,+,IKBKE,uc001hdz.2-9,2.0
chr1,206653212,206653277,ENST00000367120,uc001hdz.2,10,+,IKBKE,uc001hdz.2-10,2.0
chr1,206653364,206653456,ENST00000367120,uc001hdz.2,11,+,IKBKE,uc001hdz.2-11,2.0
chr1,206653789,206653876,ENST00000367120,uc001hdz.2,12,+,IKBKE,uc001hdz.2-12,0.0
chr1,206658333,206658409,ENST00000367120,uc001hdz.2,13,+,IKBKE,uc001hdz.2-13,1.0
chr1,206658530,206658643,ENST00000367120,uc001hdz.2,14,+,IKBKE,uc001hdz.2-14,2.0
chr1,206661250,206661327,ENST00000367120,uc001hdz.2,15,+,IKBKE,uc001hdz.2-15,2.0
chr1,206664151,206664191,ENST00000367120,uc001hdz.2,16,+,IKBKE,uc001hdz.2-16,1.0
chr1,206664980,206665082,ENST00000367120,uc001hdz.2,17,+,IKBKE,uc001hdz.2-17,0.0
chr1,206666355,206666452,ENST00000367120,uc001hdz.2,18,+,IKBKE,uc001hdz.2-18,1.0
chr1,206666598,206666711,ENST00000367120,uc001hdz.2,19,+,IKBKE,uc001hdz.2-19,2.0
chr1,206667252,206667324,ENST00000367120,uc001hdz.2,20,+,IKBKE,uc001hdz.2-20,0.0
chr1,206669444,206669478,ENST00000367120,uc001hdz.2,21,+,IKBKE,uc001hdz.2-21,1.0
chr1,209961764,209961989,ENST00000367021,uc001hhq.2,0,-,IRF6,uc001hhq.2-0,0.0
chr1,209963011,209963130,ENST00000367021,uc001hhq.2,1,-,IRF6,uc001hhq.2-1,2.0
chr1,209963839,209964232,ENST00000367021,uc001hhq.2,2,-,IRF6,uc001hhq.2-2,0.0
chr1,209965613,209965772,ENST00000367021,uc001hhq.2,3,-,IRF6,uc001hhq.2-3,0.0
chr1,209968634,209968763,ENST00000367021,uc001hhq.2,4,-,IRF6,uc001hhq.2-4,0.0
chr1,209969692,209969897,ENST00000367021,uc001hhq.2,5,-,IRF6,uc001hhq.2-5,1.0
chr1,209974584,209974758,ENST00000367021,uc001hhq.2,6,-,IRF6,uc001hhq.2-6,0.0
chr1,226549160,226549242,ENST00000366794,uc001hqd.4,0,-,PARP1,uc001hqd.4-0,1.0
chr1,226549669,226549784,ENST00000366794,uc001hqd.4,1,-,PARP1,uc001hqd.4-1,1.0
chr1,226550799,226550861,ENST00000366794,uc001hqd.4,2,-,PARP1,uc001hqd.4-2,2.0
chr1,226551643,226551771,ENST00000366794,uc001hqd.4,3,-,PARP1,uc001hqd.4-3,2.0
chr1,226552702,226552855,ENST00000366794,uc001hqd.4,4,-,PARP1,uc001hqd.4-4,0.0
chr1,226553654,226553753,ENST00000366794,uc001hqd.4,5,-,PARP1,uc001hqd.4-5,0.0
chr1,226555180,226555309,ENST00000366794,uc001hqd.4,6,-,PARP1,uc001hqd.4-6,0.0
chr1,226555899,226556022,ENST00000366794,uc001hqd.4,7,-,PARP1,uc001hqd.4-7,0.0
chr1,226558134,226558218,ENST00000366794,uc001hqd.4,8,-,PARP1,uc001hqd.4-8,0.0
chr1,226561926,226562055,ENST00000366794,uc001hqd.4,9,-,PARP1,uc001hqd.4-9,0.0
chr1,226564808,226565004,ENST00000366794,uc001hqd.4,10,-,PARP1,uc001hqd.4-10,1.0
chr1,226566842,226566975,ENST00000366794,uc001hqd.4,11,-,PARP1,uc001hqd.4-11,1.0
chr1,226567273,226567342,ENST00000366794,uc001hqd.4,12,-,PARP1,uc001hqd.4-12,0.0
chr1,226567622,226567865,ENST00000366794,uc001hqd.4,13,-,PARP1,uc001hqd.4-13,0.0
chr1,226568768,226568909,ENST00000366794,uc001hqd.4,14,-,PARP1,uc001hqd.4-14,0.0
chr1,226570736,226570884,ENST00000366794,uc001hqd.4,15,-,PARP1,uc001hqd.4-15,1.0
chr1,226573204,226573381,ENST00000366794,uc001hqd.4,16,-,PARP1,uc001hqd.4-16,0.0
chr1,226574026,226574143,ENST00000366794,uc001hqd.4,17,-,PARP1,uc001hqd.4-17,0.0
chr1,226576356,226576456,ENST00000366794,uc001hqd.4,18,-,PARP1,uc001hqd.4-18,1.0
chr1,226578110,226578325,ENST00000366794,uc001hqd.4,19,-,PARP1,uc001hqd.4-19,2.0
chr1,226579899,226580015,ENST00000366794,uc001hqd.4,20,-,PARP1,uc001hqd.4-20,2.0
chr1,226589914,226590080,ENST00000366794,uc001hqd.4,21,-,PARP1,uc001hqd.4-21,1.0
chr1,226595510,226595630,ENST00000366794,uc001hqd.4,22,-,PARP1,uc001hqd.4-22,0.0
chr10,50666860,50667280,ENST00000355832,uc001jhs.5,0,-,ERCC6,uc001jhs.5-0,0.0
chr10,50668418,50668497,ENST00000355832,uc001jhs.5,1,-,ERCC6,uc001jhs.5-1,1.0
chr10,50669397,50669602,ENST00000355832,uc001jhs.5,2,-,ERCC6,uc001jhs.5-2,1.0
chr10,50678227,50678935,ENST00000355832,uc001jhs.5,3,-,ERCC6,uc001jhs.5-3,0.0
chr10,50679020,50679166,ENST00000355832,uc001jhs.5,4,-,ERCC6,uc001jhs.5-4,2.0
chr10,50680421,50680516,ENST00000355832,uc001jhs.5,5,-,ERCC6,uc001jhs.5-5,2.0
chr10,50680954,50681074,ENST00000355832,uc001jhs.5,6,-,ERCC6,uc001jhs.5-6,0.0
chr10,50681522,50681633,ENST00000355832,uc001jhs.5,7,-,ERCC6,uc001jhs.5-7,0.0
chr10,50682072,50682288,ENST00000355832,uc001jhs.5,8,-,ERCC6,uc001jhs.5-8,0.0
chr10,50684260,50684356,ENST00000355832,uc001jhs.5,9,-,ERCC6,uc001jhs.5-9,0.0
chr10,50686399,50686516,ENST00000355832,uc001jhs.5,10,-,ERCC6,uc001jhs.5-10,0.0
chr10,50690732,50690909,ENST00000355832,uc001jhs.5,11,-,ERCC6,uc001jhs.5-11,0.0
chr10,50691391,50691562,ENST00000355832,uc001jhs.5,12,-,ERCC6,uc001jhs.5-12,0.0
chr10,50701162,50701298,ENST00000355832,uc001jhs.5,13,-,ERCC6,uc001jhs.5-13,1.0
chr10,50708583,50708742,ENST00000355832,uc001jhs.5,14,-,ERCC6,uc001jhs.5-14,0.0
chr10,50713929,50714058,ENST00000355832,uc001jhs.5,15,-,ERCC6,uc001jhs.5-15,0.0
chr10,50732078,50732823,ENST00000355832,uc001jhs.5,16,-,ERCC6,uc001jhs.5-16,1.0
chr10,50736462,50736571,ENST00000355832,uc001jhs.5,17,-,ERCC6,uc001jhs.5-17,1.0
chr10,50738765,50738886,ENST00000355832,uc001jhs.5,18,-,ERCC6,uc001jhs.5-18,1.0
chr10,50740588,50741010,ENST00000355832,uc001jhs.5,19,-,ERCC6,uc001jhs.5-19,2.0
chr10,67680087,67680375,ENST00000433211,uc001jmw.2,0,-,CTNNA3,uc001jmw.2-0,0.0
chr10,67726369,67726504,ENST00000433211,uc001jmw.2,1,-,CTNNA3,uc001jmw.2-1,0.0
chr10,67748449,67748555,ENST00000433211,uc001jmw.2,2,-,CTNNA3,uc001jmw.2-2,1.0
chr10,67829065,67829247,ENST00000433211,uc001jmw.2,3,-,CTNNA3,uc001jmw.2-3,2.0
chr10,67862914,67863007,ENST00000433211,uc001jmw.2,4,-,CTNNA3,uc001jmw.2-4,0.0
chr10,68040227,68040379,ENST00000433211,uc001jmw.2,5,-,CTNNA3,uc001jmw.2-5,2.0
chr10,68138909,68139110,ENST00000433211,uc001jmw.2,6,-,CTNNA3,uc001jmw.2-6,0.0
chr10,68280374,68280531,ENST00000433211,uc001jmw.2,7,-,CTNNA3,uc001jmw.2-7,1.0
chr10,68381449,68381542,ENST00000433211,uc001jmw.2,8,-,CTNNA3,uc001jmw.2-8,0.0
chr10,68526021,68526174,ENST00000433211,uc001jmw.2,9,-,CTNNA3,uc001jmw.2-9,0.0
chr10,68535201,68535282,ENST00000433211,uc001jmw.2,10,-,CTNNA3,uc001jmw.2-10,0.0
chr10,68940074,68940278,ENST00000433211,uc001jmw.2,11,-,CTNNA3,uc001jmw.2-11,0.0
chr10,68979364,68979628,ENST00000433211,uc001jmw.2,12,-,CTNNA3,uc001jmw.2-12,0.0
chr10,69281599,69281719,ENST00000433211,uc001jmw.2,13,-,CTNNA3,uc001jmw.2-13,0.0
chr10,69299260,69299427,ENST00000433211,uc001jmw.2,14,-,CTNNA3,uc001jmw.2-14,2.0
chr10,69366614,69366807,ENST00000433211,uc001jmw.2,15,-,CTNNA3,uc001jmw.2-15,1.0
chr10,69407172,69407271,ENST00000433211,uc001jmw.2,16,-,CTNNA3,uc001jmw.2-16,0.0
chr10,88635775,88635842,ENST00000372037,uc001kdy.3,2,+,BMPR1A,uc001kdy.3-2,1.0
chr10,88649818,88649981,ENST00000372037,uc001kdy.3,3,+,BMPR1A,uc001kdy.3-3,1.0
